"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"1000";"24,1";"24,1";"20,7";"90,0";"93,0";"90,0";"22,4";"22,6";"19,5";"1011,2";"1011,2";"1010,8";"0,0";"173,0";"1,4";"";"0,0"
"01/07/2022";"1100";"26,0";"26,0";"23,9";"86,0";"90,0";"86,0";"23,5";"23,5";"22,1";"1011,6";"1011,6";"1011,1";"1,0";"186,0";"2,6";"1670,20";"0,0"
"01/07/2022";"1200";"28,2";"28,2";"26,0";"77,0";"86,0";"77,0";"23,8";"24,1";"23,5";"1011,9";"1012,0";"1011,6";"2,0";"166,0";"4,8";"2062,30";"0,0"
"01/07/2022";"1300";"29,9";"29,9";"28,2";"68,0";"77,0";"68,0";"23,3";"24,2";"23,2";"1011,7";"1012,0";"1011,7";"1,4";"175,0";"6,4";"";"0,0"
"01/07/2022";"1400";"31,5";"32,2";"29,8";"56,0";"68,0";"56,0";"21,7";"24,0";"21,7";"1011,3";"1011,7";"1011,3";"1,9";"115,0";"8,1";"";"0,0"
"01/07/2022";"1500";"32,5";"32,5";"31,1";"54,0";"57,0";"53,0";"22,1";"22,4";"21,2";"1010,4";"1011,3";"1010,4";"1,8";"227,0";"5,5";"";"0,0"
"01/07/2022";"1600";"31,9";"32,8";"31,6";"54,0";"55,0";"53,0";"21,4";"22,4";"21,0";"1009,6";"1010,4";"1009,6";"1,1";"283,0";"3,8";"";"0,0"
"01/07/2022";"1700";"33,2";"33,2";"31,9";"50,0";"54,0";"49,0";"21,2";"22,0";"20,9";"1009,0";"1009,6";"1009,0";"0,1";"309,0";"3,0";"1260,20";"0,0"
"01/07/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"1900";"31,8";"32,6";"31,3";"55,0";"56,0";"48,0";"21,7";"21,8";"20,1";"1008,7";"1008,7";"1008,6";"2,4";"348,0";"4,6";"392,90";"0,0"
"01/07/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"1000";"26,0";"26,0";"24,0";"85,0";"89,0";"84,0";"23,2";"23,2";"22,0";"1013,0";"1013,0";"1012,3";"0,0";"57,0";"1,0";"1901,70";"0,0"
"02/07/2022";"1100";"26,7";"26,8";"25,8";"81,0";"85,0";"81,0";"23,2";"23,5";"22,7";"1013,3";"1013,4";"1013,0";"1,9";"166,0";"3,1";"2698,80";"0,0"
"02/07/2022";"1200";"28,6";"28,8";"26,7";"71,0";"81,0";"71,0";"22,9";"23,7";"22,9";"1013,5";"1013,7";"1013,3";"3,5";"146,0";"5,8";"2,40";"0,0"
"02/07/2022";"1300";"30,0";"30,0";"28,6";"66,0";"72,0";"65,0";"22,9";"23,4";"22,2";"1013,4";"1013,6";"1013,4";"3,5";"127,0";"6,7";"";"0,0"
"02/07/2022";"1400";"31,4";"31,5";"29,8";"56,0";"66,0";"56,0";"21,7";"23,0";"21,6";"1013,0";"1013,4";"1013,0";"4,4";"93,0";"7,7";"";"0,0"
"02/07/2022";"1500";"32,0";"32,1";"31,0";"53,0";"56,0";"53,0";"21,3";"22,0";"20,7";"1012,2";"1013,0";"1012,2";"2,9";"110,0";"7,7";"";"0,0"
"02/07/2022";"1600";"33,4";"33,6";"32,0";"48,0";"54,0";"47,0";"21,0";"21,9";"20,5";"1011,3";"1012,2";"1011,3";"2,7";"112,0";"7,9";"";"0,0"
"02/07/2022";"1700";"33,5";"34,0";"33,0";"45,0";"48,0";"44,0";"19,9";"21,1";"19,7";"1010,4";"1011,3";"1010,4";"2,9";"119,0";"7,3";"";"0,0"
"02/07/2022";"1800";"29,1";"34,3";"29,1";"56,0";"56,0";"43,0";"19,3";"20,3";"18,8";"1010,9";"1010,9";"1010,3";"5,9";"132,0";"13,2";"";"0,0"
"02/07/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"1000";"23,4";"23,4";"22,5";"87,0";"90,0";"87,0";"21,1";"21,1";"20,8";"1014,1";"1014,1";"1013,3";"1,3";"159,0";"";"4318,60";"0,0"
"03/07/2022";"1100";"24,4";"24,4";"23,4";"80,0";"87,0";"79,0";"20,6";"21,5";"20,6";"1014,7";"1014,7";"1014,1";"1,5";"126,0";"4,4";"4278,80";"0,0"
"03/07/2022";"1200";"23,8";"24,4";"23,8";"81,0";"81,0";"78,0";"20,4";"20,7";"19,9";"1015,1";"1015,2";"1014,7";"1,4";"119,0";"7,1";"5768,50";"0,0"
"03/07/2022";"1300";"23,0";"24,3";"23,0";"83,0";"83,0";"80,0";"19,9";"21,0";"19,9";"1015,2";"1015,7";"1015,1";"2,2";"171,0";"5,0";"2428,30";"0,2"
"03/07/2022";"1400";"22,7";"23,0";"22,6";"86,0";"87,0";"83,0";"20,4";"20,5";"19,7";"1014,7";"1015,2";"1014,7";"0,9";"143,0";"3,5";"120,00";"0,6"
"03/07/2022";"1500";"22,8";"22,9";"22,7";"88,0";"88,0";"86,0";"20,7";"20,8";"20,3";"1014,3";"1014,7";"1014,3";"0,9";"146,0";"2,5";"";"1,0"
"03/07/2022";"1600";"23,4";"23,5";"22,8";"89,0";"89,0";"88,0";"21,4";"21,6";"20,8";"1013,5";"1014,4";"1013,5";"0,8";"155,0";"3,4";"";"0,2"
"03/07/2022";"1700";"24,3";"24,3";"23,3";"88,0";"89,0";"88,0";"22,2";"22,3";"21,3";"1013,0";"1013,5";"1012,8";"1,4";"184,0";"3,8";"";"0,0"
"03/07/2022";"1800";"25,1";"25,1";"24,2";"85,0";"88,0";"85,0";"22,4";"22,4";"21,9";"1012,5";"1013,0";"1012,5";"1,1";"158,0";"2,9";"";"0,0"
"03/07/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"1000";"23,8";"23,8";"22,9";"89,0";"91,0";"89,0";"21,9";"22,1";"21,3";"1013,2";"1013,2";"1012,7";"0,9";"159,0";"2,8";"4683,80";"0,0"
"04/07/2022";"1100";"25,1";"25,1";"23,8";"86,0";"89,0";"86,0";"22,6";"22,6";"21,9";"1013,8";"1013,8";"1013,2";"1,5";"106,0";"3,5";"6265,40";"0,0"
"04/07/2022";"1200";"26,2";"26,3";"25,0";"81,0";"86,0";"81,0";"22,7";"22,8";"21,8";"1013,6";"1013,9";"1013,6";"3,1";"147,0";"7,0";"1558,20";"0,0"
"04/07/2022";"1300";"27,7";"28,0";"26,3";"73,0";"81,0";"73,0";"22,5";"23,2";"22,3";"1013,3";"1013,6";"1013,3";"4,2";"143,0";"7,3";"";"0,0"
"04/07/2022";"1400";"29,3";"29,5";"27,7";"65,0";"73,0";"65,0";"22,0";"23,2";"22,0";"1012,5";"1013,4";"1012,5";"4,1";"101,0";"7,6";"";"0,0"
"04/07/2022";"1500";"29,9";"30,2";"29,2";"61,0";"66,0";"61,0";"21,7";"22,5";"21,2";"1011,9";"1012,5";"1011,9";"3,3";"113,0";"7,5";"1560,00";"0,0"
"04/07/2022";"1600";"30,7";"30,9";"29,7";"59,0";"62,0";"59,0";"21,7";"22,2";"21,2";"1010,7";"1011,9";"1010,7";"2,5";"99,0";"6,7";"6693,00";"0,0"
"04/07/2022";"1700";"31,5";"31,6";"30,4";"55,0";"59,0";"55,0";"21,4";"22,1";"20,9";"1009,9";"1010,7";"1009,9";"2,1";"107,0";"7,4";"1843,70";"0,0"
"04/07/2022";"1800";"32,1";"32,1";"31,3";"53,0";"56,0";"53,0";"21,2";"21,7";"20,6";"1009,4";"1009,9";"1009,3";"2,8";"93,0";"6,3";"";"0,0"
"04/07/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"1000";"23,0";"23,1";"22,5";"90,0";"91,0";"90,0";"21,2";"21,3";"20,9";"1011,7";"1011,7";"1011,1";"0,8";"160,0";"2,3";"2911,70";"0,0"
"05/07/2022";"1100";"24,4";"24,4";"23,0";"86,0";"90,0";"86,0";"21,9";"21,9";"21,3";"1012,6";"1012,6";"1011,7";"0,1";"150,0";"2,0";"3809,30";"0,2"
"05/07/2022";"1200";"25,2";"25,3";"24,4";"83,0";"86,0";"83,0";"22,2";"22,3";"21,8";"1013,1";"1013,1";"1012,6";"0,0";"228,0";"2,6";"5603,00";"0,0"
"05/07/2022";"1300";"25,8";"26,3";"25,2";"76,0";"83,0";"76,0";"21,3";"22,6";"21,3";"1012,9";"1013,1";"1012,8";"3,8";"130,0";"8,6";"2479,80";"0,0"
"05/07/2022";"1400";"27,9";"27,9";"25,8";"71,0";"77,0";"70,0";"22,1";"22,6";"21,3";"1012,3";"1012,9";"1012,3";"2,1";"155,0";"8,6";"3556,20";"0,0"
"05/07/2022";"1500";"28,8";"29,5";"27,9";"62,0";"71,0";"62,0";"20,7";"22,2";"20,7";"1011,6";"1012,4";"1011,6";"4,1";"106,0";"8,5";"";"0,0"
"05/07/2022";"1600";"29,5";"29,5";"28,8";"61,0";"62,0";"59,0";"21,2";"21,2";"20,3";"1011,0";"1011,6";"1011,0";"2,4";"114,0";"7,6";"";"0,0"
"05/07/2022";"1700";"29,9";"30,4";"29,4";"57,0";"61,0";"56,0";"20,4";"21,1";"20,2";"1010,4";"1011,0";"1010,3";"3,1";"110,0";"7,8";"";"0,0"
