"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"1100";"25,6";"25,7";"23,7";"73,0";"82,0";"73,0";"20,5";"20,9";"20,4";"994,9";"995,0";"994,3";"2,3";"113,0";"4,3";"746,00";"0,0"
"01/07/2022";"1200";"27,0";"27,3";"25,5";"64,0";"74,0";"64,0";"19,6";"21,2";"19,6";"995,4";"995,4";"994,9";"3,2";"145,0";"6,5";"1565,90";"0,0"
"01/07/2022";"1300";"28,1";"28,6";"27,0";"60,0";"65,0";"59,0";"19,6";"20,2";"19,3";"995,6";"995,7";"995,4";"3,1";"124,0";"7,9";"1832,40";"0,0"
"01/07/2022";"1400";"29,5";"29,5";"27,9";"55,0";"62,0";"55,0";"19,7";"20,0";"19,3";"995,2";"995,6";"995,2";"2,2";"137,0";"6,1";"1217,20";"0,0"
"01/07/2022";"1500";"30,0";"30,3";"29,1";"55,0";"56,0";"52,0";"20,0";"20,0";"19,1";"994,6";"995,2";"994,6";"1,8";"88,0";"5,9";"1786,00";"0,0"
"01/07/2022";"1600";"30,2";"31,0";"29,7";"53,0";"56,0";"50,0";"19,4";"20,1";"19,3";"993,9";"994,6";"993,9";"3,3";"163,0";"5,5";"1901,10";"0,0"
"01/07/2022";"1700";"31,6";"31,6";"29,8";"48,0";"54,0";"48,0";"19,4";"20,1";"19,0";"993,0";"993,9";"993,0";"1,6";"79,0";"5,5";"1853,30";"0,0"
"01/07/2022";"1800";"30,5";"31,7";"26,6";"58,0";"78,0";"48,0";"21,2";"23,2";"19,1";"992,6";"993,3";"992,6";"1,1";"201,0";"6,9";"1713,20";"0,0"
"01/07/2022";"1900";"30,6";"30,8";"29,7";"58,0";"63,0";"55,0";"21,5";"22,2";"20,3";"992,3";"992,6";"992,3";"0,9";"242,0";"4,1";"1831,60";"0,4"
"01/07/2022";"2000";"29,4";"30,6";"29,4";"62,0";"62,0";"57,0";"21,3";"21,7";"20,5";"992,3";"992,4";"992,2";"1,6";"215,0";"3,8";"691,50";"0,0"
"01/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"1100";"25,9";"26,1";"23,2";"73,0";"85,0";"73,0";"20,6";"21,3";"20,4";"996,6";"996,7";"995,9";"2,1";"116,0";"5,3";"860,40";"0,0"
"02/07/2022";"1200";"26,8";"27,3";"25,7";"66,0";"73,0";"66,0";"19,8";"21,1";"19,8";"997,0";"997,0";"996,6";"3,1";"117,0";"6,6";"1301,10";"0,0"
"02/07/2022";"1300";"28,6";"28,9";"26,8";"57,0";"66,0";"57,0";"19,2";"20,5";"19,2";"997,0";"997,0";"996,9";"3,3";"123,0";"6,3";"1587,20";"0,0"
"02/07/2022";"1400";"30,5";"30,5";"28,2";"50,0";"60,0";"50,0";"18,9";"20,0";"18,6";"996,7";"997,1";"996,7";"3,9";"121,0";"7,7";"1994,40";"0,0"
"02/07/2022";"1500";"32,0";"32,2";"29,5";"43,0";"52,0";"43,0";"17,9";"19,1";"17,9";"996,1";"996,7";"996,1";"2,6";"90,0";"7,9";"2788,70";"0,0"
"02/07/2022";"1600";"31,7";"33,1";"31,1";"44,0";"46,0";"42,0";"18,0";"18,6";"17,6";"995,3";"996,1";"995,3";"1,6";"110,0";"5,7";"2443,50";"0,0"
"02/07/2022";"1700";"30,8";"32,4";"30,8";"47,0";"47,0";"41,0";"18,1";"18,6";"17,3";"994,5";"995,3";"994,4";"3,3";"139,0";"7,2";"1490,60";"0,0"
"02/07/2022";"1800";"31,8";"31,8";"30,7";"47,0";"49,0";"45,0";"19,2";"19,4";"18,2";"994,1";"994,5";"994,1";"3,6";"161,0";"7,2";"1720,20";"0,0"
"02/07/2022";"1900";"24,2";"31,7";"23,7";"87,0";"89,0";"46,0";"22,0";"22,0";"18,3";"995,0";"995,1";"994,0";"2,4";"90,0";"9,0";"658,00";"0,2"
"02/07/2022";"2000";"25,3";"25,3";"24,2";"85,0";"87,0";"85,0";"22,5";"22,8";"21,9";"994,8";"995,0";"994,8";"1,8";"93,0";"5,6";"551,10";"0,4"
"02/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"1100";"21,7";"21,7";"20,5";"86,0";"91,0";"86,0";"19,3";"19,6";"19,0";"997,9";"998,0";"997,0";"0,9";"108,0";"1,8";"335,60";"0,0"
"03/07/2022";"1200";"22,9";"22,9";"21,7";"78,0";"87,0";"78,0";"18,9";"19,5";"18,7";"998,3";"998,3";"997,9";"2,2";"99,0";"3,8";"578,80";"0,0"
"03/07/2022";"1300";"23,6";"23,7";"22,9";"76,0";"79,0";"74,0";"19,0";"19,4";"18,7";"998,9";"998,9";"998,3";"2,3";"80,0";"5,8";"708,00";"0,2"
"03/07/2022";"1400";"23,2";"23,7";"22,8";"79,0";"82,0";"74,0";"19,5";"19,7";"18,8";"998,8";"999,1";"998,8";"2,1";"83,0";"6,1";"647,90";"0,0"
"03/07/2022";"1500";"24,7";"24,7";"23,2";"74,0";"80,0";"72,0";"19,7";"20,0";"19,0";"998,3";"998,8";"998,3";"2,2";"101,0";"4,8";"952,40";"0,0"
"03/07/2022";"1600";"25,2";"25,2";"24,6";"72,0";"74,0";"70,0";"19,7";"19,7";"18,9";"997,5";"998,3";"997,5";"1,7";"105,0";"4,8";"672,60";"0,0"
"03/07/2022";"1700";"27,0";"27,0";"25,2";"58,0";"72,0";"58,0";"18,2";"19,9";"18,0";"996,3";"997,5";"996,3";"4,1";"131,0";"8,2";"1200,40";"0,0"
"03/07/2022";"1800";"27,3";"27,7";"27,0";"58,0";"59,0";"55,0";"18,4";"18,4";"17,7";"995,8";"996,3";"995,8";"2,4";"137,0";"8,2";"1147,50";"0,0"
"03/07/2022";"1900";"27,4";"27,6";"27,3";"58,0";"59,0";"56,0";"18,3";"18,6";"17,9";"995,5";"995,8";"995,5";"3,9";"122,0";"7,2";"580,80";"0,0"
"03/07/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"1200";"25,5";"26,0";"24,0";"72,0";"78,0";"70,0";"20,0";"20,6";"19,8";"997,1";"997,1";"996,9";"2,3";"106,0";"5,3";"1031,30";"0,0"
"04/07/2022";"1300";"26,5";"27,2";"25,4";"67,0";"72,0";"65,0";"20,0";"20,7";"19,6";"996,9";"997,1";"996,9";"2,7";"109,0";"6,7";"1790,70";"0,0"
"04/07/2022";"1400";"28,6";"28,6";"25,9";"61,0";"70,0";"60,0";"20,3";"20,5";"19,7";"996,2";"996,9";"996,2";"2,3";"66,0";"6,7";"1838,40";"0,0"
"04/07/2022";"1500";"26,3";"29,4";"25,2";"75,0";"80,0";"58,0";"21,5";"22,5";"19,6";"995,6";"996,2";"995,6";"0,9";"117,0";"6,6";"1698,40";"0,0"
"04/07/2022";"1600";"25,5";"27,9";"25,3";"82,0";"83,0";"67,0";"22,3";"22,7";"20,8";"994,9";"995,6";"994,9";"1,1";"114,0";"4,6";"1638,80";"0,0"
"04/07/2022";"1700";"27,5";"29,7";"25,1";"71,0";"84,0";"61,0";"21,9";"23,3";"20,5";"993,7";"994,9";"993,7";"2,7";"109,0";"5,4";"2255,50";"0,2"
"04/07/2022";"1800";"30,2";"30,2";"27,6";"54,0";"71,0";"54,0";"20,0";"22,4";"19,6";"993,0";"993,7";"993,0";"3,0";"94,0";"6,3";"2360,70";"0,0"
"04/07/2022";"1900";"26,2";"30,9";"26,2";"74,0";"74,0";"52,0";"21,3";"21,3";"19,2";"993,4";"993,4";"992,8";"4,3";"128,0";"8,7";"1109,90";"0,0"
"04/07/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"1100";"23,1";"23,1";"21,6";"80,0";"87,0";"80,0";"19,5";"19,6";"19,0";"995,5";"995,6";"995,0";"1,4";"112,0";"2,8";"454,70";"0,0"
"05/07/2022";"1200";"24,9";"25,3";"23,1";"66,0";"81,0";"65,0";"18,2";"19,7";"18,2";"995,9";"995,9";"995,4";"3,1";"143,0";"6,1";"1364,60";"0,0"
"05/07/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2022";"1400";"26,1";"26,5";"24,4";"65,0";"72,0";"64,0";"19,0";"19,6";"18,8";"996,0";"996,3";"995,9";"3,3";"134,0";"6,4";"1415,50";"0,0"
"05/07/2022";"1500";"26,2";"27,2";"26,1";"66,0";"66,0";"60,0";"19,2";"19,5";"18,7";"995,4";"996,0";"995,4";"2,4";"66,0";"6,3";"1054,40";"0,0"
"05/07/2022";"1600";"26,8";"26,8";"25,7";"65,0";"69,0";"64,0";"19,7";"20,1";"18,9";"994,7";"995,4";"994,7";"2,5";"144,0";"7,4";"982,00";"0,2"
"05/07/2022";"1700";"26,6";"28,4";"25,4";"67,0";"73,0";"59,0";"20,1";"20,8";"19,3";"994,5";"994,7";"994,4";"2,1";"106,0";"10,6";"1575,10";"0,0"
"05/07/2022";"1800";"26,7";"27,2";"26,2";"71,0";"71,0";"62,0";"20,9";"21,0";"19,3";"993,5";"994,5";"993,5";"2,4";"171,0";"6,6";"1067,80";"0,0"
