"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2019";"0000";"27,2";"28,2";"27,2";"68,0";"68,0";"59,0";"20,7";"20,7";"19,5";"997,2";"997,2";"996,6";"0,3";"9,0";"8,6";"";"0,0"
"01/01/2019";"0100";"26,7";"27,2";"26,7";"73,0";"73,0";"68,0";"21,3";"21,3";"20,8";"997,5";"997,5";"997,2";"0,0";"13,0";"6,7";"";"0,0"
"01/01/2019";"0200";"26,2";"26,7";"26,2";"75,0";"75,0";"73,0";"21,5";"21,6";"21,3";"997,5";"997,6";"997,4";"0,0";"15,0";"3,7";"";"0,0"
"01/01/2019";"0300";"26,1";"26,3";"26,1";"74,0";"76,0";"74,0";"21,1";"21,6";"21,1";"997,1";"997,5";"997,1";"0,0";"33,0";"3,4";"";"0,0"
"01/01/2019";"0400";"25,6";"26,2";"25,5";"70,0";"74,0";"70,0";"19,7";"21,1";"19,7";"996,9";"997,1";"996,9";"0,0";"58,0";"5,4";"";"0,0"
"01/01/2019";"0500";"24,9";"25,6";"24,9";"74,0";"74,0";"70,0";"20,0";"20,0";"19,6";"997,0";"997,0";"996,9";"0,0";"66,0";"3,3";"";"0,0"
"01/01/2019";"0600";"24,1";"24,8";"24,1";"78,0";"78,0";"74,0";"20,0";"20,1";"20,0";"997,6";"997,6";"997,0";"0,0";"53,0";"2,3";"";"0,0"
"01/01/2019";"0700";"23,8";"24,1";"23,6";"81,0";"81,0";"78,0";"20,3";"20,4";"20,0";"998,0";"998,0";"997,6";"0,0";"121,0";"0,0";"";"0,0"
"01/01/2019";"0800";"23,4";"23,8";"23,3";"83,0";"83,0";"81,0";"20,3";"20,4";"20,0";"998,8";"998,8";"998,0";"0,0";"168,0";"0,0";"";"0,0"
"01/01/2019";"0900";"24,8";"24,8";"23,4";"78,0";"83,0";"78,0";"20,6";"20,8";"20,3";"999,4";"999,4";"998,8";"0,0";"135,0";"0,0";"62,50";"0,0"
"01/01/2019";"1000";"26,3";"26,3";"24,7";"69,0";"78,0";"69,0";"20,1";"20,6";"20,0";"999,6";"999,7";"999,4";"0,0";"129,0";"0,0";"747,50";"0,0"
"01/01/2019";"1100";"28,2";"28,5";"26,3";"59,0";"69,0";"58,0";"19,5";"20,2";"18,9";"1000,0";"1000,1";"999,6";"0,2";"138,0";"5,6";"1674,50";"0,0"
