"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"1200";"26,3";"26,4";"24,6";"64,0";"74,0";"64,0";"19,0";"20,0";"19,0";"997,1";"997,1";"996,6";"1,9";"138,0";"4,2";"1157,60";"0,0"
"01/07/2023";"1300";"27,9";"27,9";"26,2";"57,0";"66,0";"57,0";"18,7";"19,6";"18,1";"997,1";"997,2";"997,0";"2,8";"112,0";"6,5";"1796,30";"0,0"
"01/07/2023";"1400";"28,7";"28,7";"27,9";"55,0";"58,0";"54,0";"18,8";"18,9";"18,1";"996,5";"997,1";"996,5";"2,4";"130,0";"5,8";"2077,00";"0,0"
"01/07/2023";"1500";"29,6";"30,5";"28,4";"49,0";"55,0";"48,0";"17,7";"18,8";"17,6";"995,7";"996,5";"995,7";"3,4";"143,0";"7,8";"1772,00";"0,0"
"01/07/2023";"1600";"31,3";"31,6";"29,6";"46,0";"51,0";"45,0";"18,2";"18,8";"17,7";"994,8";"995,7";"994,8";"3,0";"134,0";"7,8";"2324,50";"0,0"
"01/07/2023";"1700";"30,7";"31,5";"30,5";"47,0";"48,0";"45,0";"18,2";"18,3";"17,7";"993,7";"994,8";"993,7";"3,2";"125,0";"7,5";"1918,70";"0,0"
"01/07/2023";"1800";"30,6";"30,9";"30,4";"48,0";"48,0";"46,0";"18,4";"18,4";"17,8";"993,2";"993,7";"993,2";"2,9";"116,0";"8,9";"1099,10";"0,0"
"01/07/2023";"1900";"30,5";"30,9";"30,2";"48,0";"49,0";"47,0";"18,3";"18,7";"17,9";"992,8";"993,2";"992,7";"2,9";"149,0";"6,5";"893,20";"0,0"
"01/07/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
