"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2023";"0000";"26,5";"27,1";"26,5";"73,0";"73,0";"67,0";"21,3";"21,3";"20,5";"997,0";"997,0";"996,2";"4,5";"23,0";"8,3";"";"0,0"
"01/01/2023";"0100";"26,2";"26,5";"26,2";"75,0";"75,0";"73,0";"21,5";"21,6";"21,3";"997,4";"997,4";"997,0";"3,6";"33,0";"7,1";"";"0,0"
"01/01/2023";"0200";"26,5";"26,6";"26,2";"68,0";"75,0";"68,0";"20,1";"21,5";"20,1";"997,6";"997,7";"997,4";"4,0";"70,0";"6,8";"";"0,0"
"01/01/2023";"0300";"26,2";"26,5";"26,2";"68,0";"68,0";"68,0";"19,7";"20,0";"19,7";"997,0";"997,7";"997,0";"4,2";"77,0";"8,0";"";"0,0"
"01/01/2023";"0400";"25,6";"26,2";"25,6";"68,0";"68,0";"67,0";"19,2";"19,7";"19,2";"996,2";"997,1";"996,2";"3,1";"91,0";"8,3";"";"0,0"
"01/01/2023";"0500";"24,9";"25,6";"24,8";"71,0";"71,0";"68,0";"19,1";"19,2";"19,1";"995,7";"996,2";"995,7";"1,5";"77,0";"5,2";"";"0,0"
"01/01/2023";"0600";"24,2";"24,9";"24,2";"74,0";"74,0";"71,0";"19,3";"19,3";"19,0";"995,6";"995,8";"995,5";"1,0";"124,0";"2,8";"";"0,0"
"01/01/2023";"0700";"23,9";"24,2";"23,8";"76,0";"76,0";"74,0";"19,4";"19,4";"19,2";"995,7";"995,8";"995,6";"1,7";"99,0";"2,3";"";"0,0"
"01/01/2023";"0800";"23,8";"24,0";"23,8";"76,0";"76,0";"75,0";"19,4";"19,4";"19,3";"996,3";"996,3";"995,7";"1,6";"105,0";"2,3";"";"0,0"
"01/01/2023";"0900";"24,4";"24,5";"23,7";"74,0";"77,0";"73,0";"19,4";"19,7";"19,4";"997,5";"997,5";"996,3";"2,4";"119,0";"4,5";"67,70";"0,0"
"01/01/2023";"1000";"25,9";"26,1";"24,4";"66,0";"74,0";"66,0";"19,1";"19,7";"19,1";"999,1";"999,1";"997,5";"2,9";"114,0";"4,5";"625,20";"0,0"
"01/01/2023";"1100";"28,0";"28,6";"25,7";"58,0";"67,0";"58,0";"19,0";"19,7";"18,9";"1000,1";"1000,1";"999,1";"2,8";"127,0";"5,1";"1685,10";"0,0"
"01/01/2023";"1200";"30,2";"30,3";"28,0";"50,0";"58,0";"50,0";"18,7";"19,5";"18,4";"999,9";"1000,4";"999,9";"3,8";"113,0";"7,5";"2679,40";"0,0"
"01/01/2023";"1300";"32,1";"32,9";"29,8";"44,0";"51,0";"42,0";"18,3";"19,1";"17,9";"999,1";"1000,1";"999,1";"4,5";"74,0";"9,1";"2935,90";"0,0"
"01/01/2023";"1400";"34,6";"34,6";"31,6";"38,0";"45,0";"37,0";"18,0";"18,4";"17,0";"998,7";"999,4";"998,7";"4,3";"74,0";"9,6";"3357,90";"0,0"
"01/01/2023";"1500";"34,6";"35,1";"32,2";"34,0";"41,0";"34,0";"16,4";"17,8";"16,3";"997,1";"998,8";"997,1";"4,8";"86,0";"9,3";"3256,70";"0,0"
"01/01/2023";"1600";"35,7";"35,8";"33,2";"31,0";"36,0";"31,0";"16,0";"16,8";"15,6";"996,2";"997,4";"996,1";"4,1";"91,0";"10,5";"3482,60";"0,0"
"01/01/2023";"1700";"35,3";"36,1";"34,6";"32,0";"33,0";"30,0";"16,2";"16,7";"15,3";"994,8";"996,4";"994,8";"2,9";"104,0";"8,5";"3254,10";"0,0"
"01/01/2023";"1800";"34,7";"35,7";"33,6";"37,0";"43,0";"32,0";"17,7";"19,6";"16,1";"993,4";"994,8";"992,7";"4,3";"28,0";"8,4";"1958,60";"0,0"
"01/01/2023";"1900";"34,4";"35,6";"33,8";"36,0";"38,0";"33,0";"17,2";"17,8";"16,3";"992,5";"993,5";"992,2";"3,4";"43,0";"7,5";"1298,50";"0,0"
"01/01/2023";"2000";"29,2";"34,9";"28,9";"58,0";"58,0";"35,0";"20,1";"20,1";"16,8";"991,7";"992,8";"990,5";"5,1";"28,0";"13,9";"629,40";"0,0"
"01/01/2023";"2100";"28,3";"29,2";"28,3";"63,0";"63,0";"58,0";"20,7";"20,7";"20,1";"993,7";"993,7";"991,7";"3,5";"19,0";"8,3";"51,70";"0,0"
"01/01/2023";"2200";"28,2";"28,7";"28,2";"65,0";"65,0";"63,0";"20,9";"21,2";"20,8";"995,3";"995,3";"993,7";"3,7";"30,0";"8,8";"";"0,0"
"01/01/2023";"2300";"27,2";"28,2";"27,2";"68,0";"68,0";"65,0";"20,8";"20,9";"20,8";"996,5";"996,5";"995,3";"4,3";"22,0";"8,3";"";"0,0"
"02/01/2023";"0000";"26,3";"27,2";"26,3";"76,0";"76,0";"68,0";"21,7";"21,7";"20,8";"997,3";"997,3";"996,5";"4,0";"27,0";"7,8";"";"0,0"
"02/01/2023";"0100";"26,0";"26,3";"26,0";"78,0";"78,0";"76,0";"22,0";"22,0";"21,7";"997,5";"997,5";"997,3";"4,3";"28,0";"7,4";"";"0,0"
"02/01/2023";"0200";"26,0";"26,1";"25,9";"78,0";"79,0";"78,0";"21,9";"22,0";"21,9";"997,6";"997,7";"997,5";"3,7";"38,0";"7,4";"";"0,0"
"02/01/2023";"0300";"25,7";"26,0";"25,7";"78,0";"78,0";"78,0";"21,7";"21,9";"21,7";"997,3";"997,7";"997,3";"3,2";"48,0";"6,2";"";"0,0"
"02/01/2023";"0400";"25,5";"25,7";"25,5";"76,0";"78,0";"76,0";"20,9";"21,7";"20,9";"996,6";"997,4";"996,6";"3,6";"58,0";"5,8";"";"0,0"
"02/01/2023";"0500";"24,8";"25,5";"24,8";"79,0";"79,0";"76,0";"20,8";"20,9";"20,8";"996,0";"996,7";"996,0";"2,8";"45,0";"5,8";"";"0,0"
"02/01/2023";"0600";"24,2";"24,8";"24,2";"82,0";"82,0";"79,0";"21,0";"21,0";"20,8";"995,8";"996,2";"995,8";"2,6";"52,0";"4,4";"";"0,0"
"02/01/2023";"0700";"23,9";"24,2";"23,8";"84,0";"84,0";"82,0";"21,0";"21,0";"20,9";"996,3";"996,3";"995,8";"1,3";"39,0";"4,0";"";"0,0"
"02/01/2023";"0800";"23,9";"23,9";"23,7";"84,0";"85,0";"84,0";"21,1";"21,2";"21,0";"996,7";"996,7";"996,3";"0,3";"138,0";"2,3";"";"0,0"
"02/01/2023";"0900";"24,4";"24,4";"23,7";"84,0";"85,0";"84,0";"21,5";"21,5";"21,0";"997,7";"997,7";"996,7";"1,9";"80,0";"3,3";"66,90";"0,0"
"02/01/2023";"1000";"27,0";"27,3";"24,4";"70,0";"84,0";"70,0";"21,1";"21,8";"21,0";"999,8";"999,8";"997,7";"3,3";"109,0";"5,4";"638,20";"0,0"
"02/01/2023";"1100";"28,8";"28,8";"27,0";"63,0";"71,0";"63,0";"21,1";"21,6";"20,8";"1000,3";"1000,3";"999,8";"3,1";"118,0";"6,6";"1617,10";"0,0"
"02/01/2023";"1200";"30,7";"30,7";"28,1";"55,0";"64,0";"55,0";"20,5";"21,3";"20,1";"999,9";"1000,5";"999,9";"4,8";"99,0";"8,7";"2235,90";"0,0"
"02/01/2023";"1300";"31,1";"31,7";"29,8";"51,0";"56,0";"50,0";"19,9";"20,5";"19,4";"999,3";"1000,2";"999,3";"3,9";"86,0";"8,6";"2302,70";"0,0"
"02/01/2023";"1400";"33,1";"34,1";"30,9";"42,0";"51,0";"42,0";"18,5";"19,9";"18,5";"999,3";"999,8";"999,2";"4,1";"78,0";"8,1";"3036,60";"0,0"
"02/01/2023";"1500";"35,0";"35,5";"32,8";"37,0";"44,0";"36,0";"18,1";"19,2";"17,5";"997,9";"999,5";"997,7";"3,7";"112,0";"8,2";"3799,40";"0,0"
