"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2025";"0000";"27,8";"28,2";"27,6";"63,0";"63,0";"62,0";"20,1";"20,4";"19,8";"1010,6";"1010,7";"1010,4";"8,1";"359,0";"11,1";"";""
"01/01/2025";"0100";"27,8";"28,0";"27,4";"62,0";"63,0";"62,0";"19,7";"20,3";"19,6";"1010,8";"1010,8";"1010,6";"7,3";"359,0";"11,7";"";""
"01/01/2025";"0200";"27,6";"27,9";"27,4";"62,0";"63,0";"62,0";"19,7";"20,0";"19,6";"1010,9";"1010,9";"1010,7";"7,1";"360,0";"11,6";"";""
"01/01/2025";"0300";"27,5";"27,9";"27,3";"62,0";"63,0";"62,0";"19,5";"20,2";"19,5";"1010,3";"1010,9";"1010,3";"8,2";"359,0";"11,4";"";""
"01/01/2025";"0400";"27,5";"27,7";"27,3";"62,0";"63,0";"62,0";"19,5";"19,9";"19,5";"1009,6";"1010,3";"1009,6";"7,7";"360,0";"11,4";"";""
"01/01/2025";"0500";"27,4";"27,7";"27,2";"62,0";"63,0";"62,0";"19,5";"19,9";"19,5";"1009,2";"1009,7";"1009,2";"7,2";"360,0";"10,8";"";""
"01/01/2025";"0600";"27,4";"27,8";"27,3";"62,0";"63,0";"62,0";"19,4";"19,9";"19,4";"1009,0";"1009,2";"1009,0";"5,5";"358,0";"10,8";"0,10";""
"01/01/2025";"0700";"27,6";"27,7";"27,4";"62,0";"63,0";"62,0";"19,7";"20,0";"19,4";"1009,0";"1009,1";"1008,9";"7,6";"360,0";"11,4";"0,10";""
"01/01/2025";"0800";"27,4";"27,7";"27,3";"62,0";"62,0";"62,0";"19,5";"19,9";"19,5";"1009,2";"1009,2";"1008,9";"5,7";"360,0";"11,2";"0,10";""
"01/01/2025";"0900";"27,9";"28,0";"27,3";"62,0";"62,0";"62,0";"19,9";"20,0";"19,4";"1009,6";"1009,6";"1009,2";"7,9";"360,0";"12,2";"105,80";""
"01/01/2025";"1000";"28,2";"28,6";"27,8";"62,0";"62,0";"62,0";"20,2";"20,6";"19,8";"1009,8";"1009,9";"1009,5";"7,0";"359,0";"11,8";"574,20";""
"01/01/2025";"1100";"29,6";"30,0";"28,2";"60,0";"62,0";"60,0";"21,0";"21,4";"20,1";"1010,3";"1010,3";"1009,8";"8,6";"360,0";"12,4";"1637,40";""
"01/01/2025";"1200";"30,8";"31,1";"29,4";"57,0";"60,0";"57,0";"21,2";"21,9";"20,7";"1010,6";"1010,7";"1010,2";"8,7";"360,0";"12,5";"2569,40";""
"01/01/2025";"1300";"30,8";"31,6";"29,8";"53,0";"57,0";"53,0";"20,0";"21,1";"20,0";"1010,3";"1010,7";"1010,3";"9,1";"360,0";"12,5";"3155,40";""
"01/01/2025";"1400";"31,3";"32,1";"30,6";"89,0";"90,0";"53,0";"29,2";"29,7";"19,9";"1010,1";"1010,4";"1010,1";"9,9";"360,0";"12,9";"3509,80";""
"01/01/2025";"1500";"31,6";"32,3";"30,8";"";"";"";"";"";"";"1009,5";"1010,2";"1009,5";"8,9";"360,0";"12,9";"3564,40";""
"01/01/2025";"1600";"31,6";"32,1";"30,7";"";"";"";"";"";"";"1009,1";"1009,6";"1009,1";"9,3";"360,0";"12,9";"3420,20";""
"01/01/2025";"1700";"29,6";"32,0";"29,6";"78,0";"100,0";"76,0";"25,4";"31,8";"25,3";"1008,3";"1009,1";"1008,3";"9,2";"360,0";"12,9";"2587,40";""
"01/01/2025";"1800";"30,2";"31,5";"29,6";"80,0";"100,0";"75,0";"26,3";"30,9";"25,4";"1007,8";"1008,3";"1007,7";"8,9";"359,0";"13,2";"2399,40";""
"01/01/2025";"1900";"29,5";"30,7";"29,3";"78,0";"87,0";"77,0";"25,3";"27,7";"25,0";"1007,6";"1007,8";"1007,5";"8,4";"357,0";"13,2";"1357,60";""
"01/01/2025";"2000";"28,4";"29,7";"28,4";"75,0";"78,0";"75,0";"23,6";"25,3";"23,6";"1008,2";"1008,2";"1007,6";"8,8";"360,0";"13,2";"543,00";""
"01/01/2025";"2100";"28,1";"28,5";"28,0";"76,0";"77,0";"75,0";"23,5";"23,8";"23,2";"1008,8";"1008,8";"1008,1";"7,9";"360,0";"12,7";"52,80";""
"01/01/2025";"2200";"27,6";"28,4";"27,6";"75,0";"77,0";"75,0";"22,9";"23,7";"22,9";"1009,3";"1009,3";"1008,8";"7,5";"360,0";"12,5";"0,40";""
"01/01/2025";"2300";"28,0";"28,2";"27,6";"74,0";"76,0";"74,0";"23,0";"23,5";"23,0";"1009,7";"1009,7";"1009,3";"8,1";"360,0";"11,3";"1,00";""
"02/01/2025";"0000";"27,7";"28,1";"27,7";"73,0";"75,0";"73,0";"22,4";"23,2";"22,4";"1010,3";"1010,3";"1009,6";"8,0";"360,0";"12,0";"0,30";""
"02/01/2025";"0100";"27,8";"28,0";"27,7";"73,0";"74,0";"72,0";"22,6";"22,8";"22,4";"1010,5";"1010,5";"1010,2";"7,2";"360,0";"12,0";"0,10";""
"02/01/2025";"0200";"27,8";"28,1";"27,7";"72,0";"73,0";"72,0";"22,4";"22,8";"22,3";"1010,4";"1010,6";"1010,3";"7,9";"359,0";"12,0";"0,90";""
"02/01/2025";"0300";"27,8";"28,0";"27,5";"72,0";"73,0";"72,0";"22,3";"22,6";"22,1";"1009,7";"1010,5";"1009,7";"6,7";"360,0";"11,3";"0,60";""
"02/01/2025";"0400";"27,6";"27,9";"27,6";"71,0";"72,0";"71,0";"21,9";"22,4";"21,9";"1009,2";"1009,7";"1009,2";"5,0";"360,0";"10,1";"0,20";""
"02/01/2025";"0500";"26,4";"27,7";"26,4";"72,0";"73,0";"71,0";"21,0";"22,3";"20,9";"1009,0";"1009,2";"1008,9";"4,2";"359,0";"12,7";"0,40";""
"02/01/2025";"0600";"26,6";"27,0";"26,4";"71,0";"73,0";"71,0";"21,0";"21,6";"20,9";"1008,7";"1009,0";"1008,7";"4,4";"360,0";"8,5";"1,30";""
