"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2019";"0000";"30,9";"32,4";"30,9";"44,0";"44,0";"38,0";"17,1";"17,1";"16,1";"992,0";"992,0";"991,3";"3,1";"69,0";"7,9";"";"0,0"
"01/01/2019";"0100";"29,2";"30,9";"29,2";"51,0";"51,0";"44,0";"18,2";"18,2";"17,1";"992,5";"992,5";"992,0";"2,9";"57,0";"7,9";"";"0,0"
"01/01/2019";"0200";"28,0";"29,2";"28,0";"57,0";"57,0";"51,0";"18,8";"18,8";"18,2";"992,8";"992,8";"992,5";"2,7";"67,0";"8,1";"";"0,0"
"01/01/2019";"0300";"27,4";"28,0";"27,4";"59,0";"60,0";"57,0";"18,6";"19,0";"18,5";"992,8";"993,0";"992,8";"3,6";"94,0";"6,5";"";"0,0"
"01/01/2019";"0400";"26,5";"27,4";"26,5";"61,0";"61,0";"59,0";"18,3";"18,6";"18,3";"992,7";"992,8";"992,7";"3,0";"98,0";"6,4";"";"0,0"
"01/01/2019";"0500";"25,7";"26,5";"25,7";"65,0";"65,0";"61,0";"18,6";"18,6";"18,3";"992,9";"992,9";"992,6";"1,6";"129,0";"6,0";"";"0,0"
"01/01/2019";"0600";"25,2";"25,7";"25,2";"68,0";"68,0";"65,0";"19,0";"19,0";"18,6";"992,8";"992,9";"992,7";"1,7";"134,0";"4,0";"";"0,0"
"01/01/2019";"0700";"24,8";"25,2";"24,8";"70,0";"70,0";"68,0";"19,0";"19,1";"19,0";"993,5";"993,5";"992,8";"1,9";"130,0";"3,7";"";"0,0"
"01/01/2019";"0800";"24,4";"24,8";"24,4";"73,0";"73,0";"70,0";"19,2";"19,3";"19,0";"994,3";"994,3";"993,6";"1,4";"126,0";"3,5";"";"0,0"
"01/01/2019";"0900";"25,0";"25,0";"24,3";"71,0";"73,0";"71,0";"19,3";"19,3";"19,1";"994,8";"994,8";"994,3";"1,3";"116,0";"3,6";"69,00";"0,0"
"01/01/2019";"1000";"26,8";"26,9";"25,0";"64,0";"71,0";"64,0";"19,4";"19,5";"19,2";"995,3";"995,3";"994,8";"3,2";"109,0";"6,5";"720,70";"0,0"
"01/01/2019";"1100";"28,4";"28,4";"26,8";"58,0";"64,0";"58,0";"19,4";"19,7";"19,1";"995,5";"995,5";"995,2";"3,5";"107,0";"7,8";"1181,60";"0,0"
"01/01/2019";"1200";"31,2";"31,2";"28,4";"46,0";"58,0";"45,0";"18,0";"19,4";"17,6";"995,5";"995,6";"995,4";"4,3";"109,0";"11,6";"2378,20";"0,0"
"01/01/2019";"1300";"32,6";"32,7";"30,6";"40,0";"46,0";"39,0";"17,1";"18,0";"16,6";"994,8";"995,5";"994,8";"3,3";"110,0";"11,6";"2957,60";"0,0"
"01/01/2019";"1400";"34,1";"34,9";"32,1";"31,0";"40,0";"31,0";"14,7";"17,2";"14,5";"994,2";"994,8";"994,1";"4,9";"92,0";"9,9";"3554,80";"0,0"
"01/01/2019";"1500";"36,8";"36,8";"34,0";"27,0";"32,0";"27,0";"15,0";"15,3";"14,1";"993,1";"994,2";"993,1";"4,0";"99,0";"9,9";"3543,70";"0,0"
"01/01/2019";"1600";"36,7";"37,2";"35,4";"24,0";"28,0";"24,0";"12,6";"14,8";"12,6";"992,0";"993,1";"991,9";"4,6";"75,0";"11,7";"3000,40";"0,0"
"01/01/2019";"1700";"37,2";"38,0";"35,9";"23,0";"25,0";"22,0";"12,5";"13,4";"12,0";"990,9";"992,0";"990,9";"3,9";"91,0";"11,0";"3185,50";"0,0"
"01/01/2019";"1800";"37,9";"38,3";"36,3";"21,0";"23,0";"21,0";"12,1";"12,7";"11,4";"990,5";"990,9";"990,5";"4,0";"108,0";"10,0";"2497,90";"0,0"
"01/01/2019";"1900";"37,8";"38,7";"37,0";"20,0";"22,0";"19,0";"11,3";"12,2";"10,8";"990,3";"990,5";"990,0";"4,5";"92,0";"10,1";"1960,40";"0,0"
"01/01/2019";"2000";"37,0";"38,1";"36,9";"21,0";"22,0";"19,0";"11,4";"11,7";"10,1";"990,7";"990,7";"990,3";"4,0";"99,0";"10,1";"1038,90";"0,0"
"01/01/2019";"2100";"35,2";"37,1";"35,2";"29,0";"29,0";"21,0";"14,3";"14,3";"10,6";"991,5";"991,5";"990,7";"5,6";"105,0";"10,3";"173,40";"0,0"
"01/01/2019";"2200";"33,8";"35,2";"33,8";"31,0";"31,0";"29,0";"14,3";"14,4";"14,1";"992,6";"992,6";"991,5";"4,7";"95,0";"10,4";"";"0,0"
"01/01/2019";"2300";"32,1";"33,8";"32,1";"41,0";"41,0";"31,0";"17,1";"17,1";"14,4";"993,5";"993,5";"992,6";"5,4";"95,0";"10,8";"";"0,0"
"02/01/2019";"0000";"30,8";"32,1";"30,8";"47,0";"47,0";"41,0";"18,1";"18,1";"17,0";"994,2";"994,2";"993,5";"5,5";"102,0";"11,0";"";"0,0"
"02/01/2019";"0100";"29,5";"30,8";"29,5";"53,0";"53,0";"47,0";"18,8";"18,8";"18,2";"994,5";"994,5";"994,2";"5,9";"102,0";"11,8";"";"0,0"
"02/01/2019";"0200";"28,7";"29,5";"28,7";"55,0";"55,0";"53,0";"18,7";"18,9";"18,7";"994,2";"994,5";"994,2";"5,9";"106,0";"11,9";"";"0,0"
"02/01/2019";"0300";"27,8";"28,7";"27,8";"59,0";"59,0";"55,0";"19,0";"19,0";"18,7";"993,8";"994,2";"993,8";"5,0";"102,0";"12,2";"";"0,0"
"02/01/2019";"0400";"27,1";"27,8";"27,1";"62,0";"62,0";"59,0";"19,3";"19,3";"19,0";"993,7";"993,8";"993,6";"3,2";"99,0";"9,7";"";"0,0"
"02/01/2019";"0500";"26,7";"27,1";"26,7";"65,0";"65,0";"62,0";"19,5";"19,5";"19,3";"993,9";"993,9";"993,7";"3,0";"104,0";"6,3";"";"0,0"
"02/01/2019";"0600";"26,6";"26,7";"26,6";"63,0";"65,0";"63,0";"18,9";"19,5";"18,9";"994,1";"994,1";"993,9";"3,8";"110,0";"7,5";"";"0,0"
"02/01/2019";"0700";"26,2";"26,6";"26,2";"65,0";"65,0";"63,0";"19,1";"19,1";"18,8";"994,2";"994,4";"994,1";"4,7";"116,0";"7,6";"";"0,0"
"02/01/2019";"0800";"25,8";"26,2";"25,7";"67,0";"67,0";"65,0";"19,2";"19,2";"19,1";"994,7";"994,7";"994,2";"3,1";"120,0";"7,6";"";"0,0"
"02/01/2019";"0900";"26,0";"26,0";"25,6";"67,0";"68,0";"67,0";"19,3";"19,3";"19,2";"995,4";"995,4";"994,7";"2,6";"128,0";"5,8";"68,30";"0,0"
"02/01/2019";"1000";"27,8";"27,8";"26,0";"59,0";"67,0";"59,0";"19,1";"19,4";"19,0";"995,4";"995,6";"995,4";"3,5";"104,0";"6,0";"739,30";"0,0"
"02/01/2019";"1100";"29,5";"29,6";"27,8";"52,0";"59,0";"52,0";"18,7";"19,2";"18,4";"995,6";"995,6";"995,4";"3,8";"97,0";"9,0";"1545,70";"0,0"
