"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2025";"1200";"32,1";"32,3";"30,4";"49,0";"58,0";"49,0";"20,1";"21,7";"20,1";"1009,7";"1009,8";"1009,6";"4,4";"106,0";"8,8";"2045,70";"0,0"
"01/01/2025";"1300";"32,8";"33,7";"31,6";"47,0";"51,0";"45,0";"20,0";"20,9";"19,6";"1009,1";"1009,8";"1009,1";"2,7";"95,0";"9,8";"2541,20";"0,0"
"01/01/2025";"1400";"34,6";"34,9";"32,6";"41,0";"47,0";"40,0";"19,4";"20,2";"19,0";"1008,4";"1009,2";"1008,4";"3,9";"117,0";"7,8";"2167,90";"0,0"
"01/01/2025";"1500";"36,6";"36,6";"34,2";"35,0";"41,0";"35,0";"18,8";"19,8";"18,3";"1007,6";"1008,4";"1007,4";"4,7";"110,0";"10,6";"3276,50";"0,0"
