"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2025";"0000";"24,9";"25,4";"24,9";"83,0";"87,0";"83,0";"21,7";"22,9";"21,7";"1014,7";"1014,7";"1014,3";"";"";"";"3144,40";""
"01/07/2025";"0100";"24,8";"24,9";"24,5";"82,0";"85,0";"82,0";"21,5";"21,9";"21,4";"1014,8";"1014,8";"1014,7";"";"";"";"3555,90";""
"01/07/2025";"0200";"24,2";"24,8";"24,2";"82,0";"91,0";"80,0";"21,0";"22,8";"20,7";"1014,7";"1014,8";"1014,6";"";"";"";"4314,10";""
"01/07/2025";"0300";"24,1";"24,5";"24,1";"79,0";"84,0";"79,0";"20,3";"21,5";"20,3";"1014,2";"1014,7";"1014,2";"";"";"";"3596,90";""
"01/07/2025";"0400";"24,1";"24,5";"24,0";"83,0";"85,0";"79,0";"21,1";"21,4";"20,3";"1013,7";"1014,2";"1013,6";"";"";"";"";""
"01/07/2025";"0500";"24,2";"24,2";"23,9";"";"";"";"";"";"";"1013,2";"1013,7";"1013,2";"";"";"";"";""
"01/07/2025";"0600";"24,4";"24,4";"24,1";"";"";"";"";"";"";"1013,1";"1013,2";"1013,0";"";"";"";"";""
"01/07/2025";"0700";"24,5";"25,3";"24,4";"";"";"";"";"";"";"1013,5";"1013,5";"1013,1";"";"";"";"";""
"01/07/2025";"0800";"24,2";"24,6";"24,2";"";"";"";"";"";"";"1013,9";"1013,9";"1013,4";"";"";"";"";""
"01/07/2025";"0900";"24,8";"25,7";"24,2";"";"";"";"";"";"";"1014,2";"1014,2";"1014,0";"";"";"";"";""
"01/07/2025";"1000";"24,8";"25,0";"24,5";"";"";"";"";"";"";"1014,4";"1014,5";"1014,2";"";"";"";"";""
"01/07/2025";"1100";"26,3";"26,6";"24,8";"";"";"";"";"";"";"1014,9";"1014,9";"1014,4";"";"";"";"";""
"01/07/2025";"1200";"27,0";"28,5";"26,3";"";"";"";"";"";"";"1015,1";"1015,1";"1014,9";"";"";"";"";""
"01/07/2025";"1300";"28,5";"28,5";"26,7";"";"";"";"";"";"";"1015,1";"1015,2";"1015,0";"";"";"";"";""
"01/07/2025";"1400";"28,8";"28,9";"28,2";"";"";"";"";"";"";"1014,7";"1015,1";"1014,7";"";"";"";"";""
"01/07/2025";"1500";"26,6";"29,5";"26,4";"";"";"";"";"";"";"1014,3";"1014,7";"1014,3";"";"";"";"";""
"01/07/2025";"1600";"28,5";"28,6";"26,5";"";"";"";"";"";"";"1013,6";"1014,3";"1013,5";"";"";"";"";""
"01/07/2025";"1700";"28,8";"29,0";"26,7";"";"";"";"";"";"";"1013,0";"1013,6";"1013,0";"";"";"";"";""
"01/07/2025";"1800";"28,5";"28,9";"26,9";"";"";"";"";"";"";"1012,8";"1013,0";"1012,7";"";"";"";"";""
"01/07/2025";"1900";"26,6";"28,6";"25,9";"";"";"";"";"";"";"1013,0";"1013,0";"1012,6";"";"";"";"";""
"01/07/2025";"2000";"26,7";"27,3";"26,5";"";"";"";"";"";"";"1013,2";"1013,2";"1012,9";"";"";"";"";""
"01/07/2025";"2100";"26,7";"27,0";"26,6";"";"";"";"";"";"";"1013,4";"1013,4";"1013,2";"";"";"";"";""
"01/07/2025";"2200";"26,9";"27,1";"26,6";"";"";"";"";"";"";"1014,0";"1014,0";"1013,4";"";"";"";"";""
"01/07/2025";"2300";"25,9";"27,2";"25,2";"";"";"";"";"";"";"1014,7";"1014,7";"1013,9";"";"";"";"";""
"02/07/2025";"0000";"25,5";"26,0";"25,4";"";"";"";"";"";"";"1015,2";"1015,4";"1014,7";"";"";"";"3939,20";""
"02/07/2025";"0100";"24,6";"25,5";"24,6";"";"";"";"";"";"";"1015,3";"1015,4";"1015,2";"";"";"";"4139,60";""
"02/07/2025";"0200";"24,0";"24,6";"24,0";"";"";"";"";"";"";"1015,2";"1015,4";"1015,1";"";"";"";"";""
