"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2024";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1700";"32,2";"32,7";"32,0";"53,0";"54,0";"49,0";"21,4";"21,7";"20,2";"1009,8";"1010,7";"1009,8";"3,0";"72,0";"7,0";"1557,00";""
"02/07/2024";"1800";"32,3";"33,0";"31,8";"52,0";"54,0";"49,0";"21,3";"21,7";"20,6";"1009,4";"1009,8";"1009,4";"4,1";"80,0";"7,9";"1845,90";""
"02/07/2024";"1900";"31,5";"32,9";"31,5";"53,0";"53,0";"49,0";"20,9";"21,8";"20,3";"1009,6";"1009,6";"1009,3";"3,8";"92,0";"7,9";"1468,50";""
"02/07/2024";"2000";"29,4";"31,4";"29,4";"65,0";"65,0";"53,0";"22,1";"22,1";"20,6";"1010,1";"1010,1";"1009,6";"2,9";"62,0";"7,6";"262,10";""
"02/07/2024";"2100";"27,7";"29,4";"27,7";"73,0";"73,0";"65,0";"22,3";"22,6";"22,1";"1010,7";"1010,7";"1010,1";"2,8";"80,0";"7,3";"37,70";""
"02/07/2024";"2200";"26,4";"27,7";"26,4";"77,0";"77,0";"73,0";"22,2";"22,4";"22,2";"1011,3";"1011,3";"1010,7";"2,9";"83,0";"6,9";"";""
"02/07/2024";"2300";"25,9";"26,5";"25,8";"77,0";"79,0";"77,0";"21,6";"22,2";"21,6";"1011,9";"1011,9";"1011,3";"2,2";"95,0";"5,1";"";""
"03/07/2024";"0000";"25,5";"26,0";"24,8";"78,0";"82,0";"77,0";"21,5";"21,6";"21,4";"1012,4";"1012,4";"1011,9";"0,1";"153,0";"3,8";"";""
"03/07/2024";"0100";"25,6";"25,7";"25,0";"77,0";"80,0";"77,0";"21,3";"21,5";"21,3";"1012,6";"1012,7";"1012,4";"1,7";"110,0";"3,5";"";""
"03/07/2024";"0200";"25,3";"25,6";"25,2";"78,0";"79,0";"77,0";"21,2";"21,4";"21,2";"1012,5";"1012,7";"1012,5";"1,6";"97,0";"4,1";"";""
"03/07/2024";"0300";"25,0";"25,4";"24,9";"78,0";"78,0";"77,0";"20,8";"21,2";"20,8";"1012,1";"1012,5";"1012,1";"0,6";"97,0";"4,3";"";""
"03/07/2024";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0800";"23,5";"23,6";"23,2";"87,0";"90,0";"86,0";"21,2";"21,5";"21,1";"1011,3";"1011,3";"1010,9";"0,0";"72,0";"1,1";"";""
"03/07/2024";"0900";"23,6";"23,7";"23,5";"86,0";"87,0";"85,0";"21,2";"21,2";"20,9";"1011,6";"1011,6";"1011,2";"0,0";"123,0";"1,8";"26,60";""
"03/07/2024";"1000";"25,5";"25,6";"23,4";"77,0";"88,0";"77,0";"21,2";"21,5";"20,9";"1012,4";"1012,4";"1011,6";"0,4";"142,0";"1,8";"497,30";""
"03/07/2024";"1100";"27,6";"27,7";"25,5";"66,0";"78,0";"66,0";"20,7";"21,9";"20,7";"1012,6";"1012,6";"1012,3";"2,8";"160,0";"4,7";"1327,40";""
"03/07/2024";"1200";"28,5";"28,7";"27,6";"62,0";"66,0";"61,0";"20,7";"20,9";"20,2";"1012,8";"1012,8";"1012,6";"3,5";"146,0";"6,8";"1571,80";""
"03/07/2024";"1300";"28,6";"29,3";"28,5";"63,0";"64,0";"60,0";"20,8";"21,3";"20,5";"1012,3";"1012,8";"1012,3";"3,3";"171,0";"6,6";"1279,40";""
"03/07/2024";"1400";"29,7";"30,0";"28,3";"59,0";"64,0";"58,0";"20,9";"21,3";"20,6";"1011,5";"1012,3";"1011,5";"3,8";"154,0";"7,0";"1472,30";""
"03/07/2024";"1500";"30,9";"31,4";"29,6";"55,0";"59,0";"54,0";"20,8";"21,5";"20,5";"1010,5";"1011,5";"1010,5";"2,8";"142,0";"7,8";"1977,70";""
"03/07/2024";"1600";"30,8";"31,8";"29,3";"57,0";"61,0";"53,0";"21,3";"21,6";"20,3";"1009,5";"1010,5";"1009,5";"2,7";"150,0";"8,9";"1773,10";""
"03/07/2024";"1700";"29,0";"31,2";"28,6";"68,0";"71,0";"55,0";"22,5";"23,1";"20,7";"1008,9";"1009,5";"1008,9";"1,6";"39,0";"5,8";"1154,80";""
"03/07/2024";"1800";"30,2";"30,5";"29,0";"61,0";"69,0";"60,0";"21,9";"22,8";"21,7";"1008,5";"1008,9";"1008,4";"2,0";"141,0";"4,5";"1074,20";""
"03/07/2024";"1900";"28,0";"30,2";"27,8";"72,0";"74,0";"61,0";"22,5";"23,1";"21,9";"1008,7";"1008,8";"1008,5";"0,9";"93,0";"6,9";"529,50";""
"03/07/2024";"2000";"28,1";"28,6";"27,9";"72,0";"74,0";"68,0";"22,6";"23,0";"22,1";"1009,2";"1009,2";"1008,6";"2,2";"102,0";"4,2";"242,10";""
"03/07/2024";"2100";"24,5";"28,1";"24,5";"89,0";"89,0";"72,0";"22,6";"22,8";"21,8";"1009,9";"1009,9";"1009,2";"0,0";"172,0";"6,7";"5,90";""
"03/07/2024";"2200";"25,8";"26,1";"24,5";"80,0";"91,0";"78,0";"22,0";"23,0";"22,0";"1010,4";"1010,4";"1009,9";"3,5";"98,0";"6,4";"";""
"03/07/2024";"2300";"25,4";"25,8";"25,4";"80,0";"80,0";"76,0";"21,6";"22,0";"21,3";"1011,0";"1011,0";"1010,4";"2,5";"86,0";"5,8";"";""
"04/07/2024";"0000";"25,2";"25,4";"25,1";"81,0";"82,0";"80,0";"21,6";"21,7";"21,6";"1011,2";"1011,2";"1011,0";"1,3";"95,0";"4,7";"";""
"04/07/2024";"0100";"24,1";"25,4";"24,1";"84,0";"84,0";"79,0";"21,2";"21,6";"21,2";"1011,5";"1011,5";"1011,2";"0,0";"115,0";"4,1";"";""
"04/07/2024";"0200";"22,1";"24,1";"22,1";"94,0";"94,0";"84,0";"21,0";"21,3";"20,7";"1011,4";"1011,5";"1011,4";"0,0";"299,0";"1,3";"";""
"04/07/2024";"0300";"22,2";"22,2";"21,6";"92,0";"95,0";"92,0";"20,9";"21,2";"20,7";"1011,0";"1011,4";"1011,0";"0,0";"96,0";"0,0";"";""
"04/07/2024";"0400";"22,0";"22,1";"21,6";"92,0";"95,0";"92,0";"20,7";"21,0";"20,5";"1010,5";"1011,0";"1010,5";"0,1";"85,0";"1,7";"";""
"04/07/2024";"0500";"21,9";"22,2";"21,4";"90,0";"94,0";"90,0";"20,2";"20,7";"20,2";"1009,9";"1010,5";"1009,9";"0,5";"115,0";"1,7";"";""
"04/07/2024";"0600";"21,4";"21,9";"21,4";"90,0";"91,0";"90,0";"19,7";"20,2";"19,7";"1009,7";"1009,9";"1009,7";"0,3";"112,0";"1,9";"";""
"04/07/2024";"0700";"20,3";"21,5";"20,1";"94,0";"94,0";"89,0";"19,3";"19,8";"19,0";"1009,7";"1009,7";"1009,5";"0,0";"83,0";"2,2";"";""
"04/07/2024";"0800";"19,4";"20,3";"19,3";"95,0";"95,0";"94,0";"18,5";"19,3";"18,5";"1009,9";"1010,0";"1009,7";"0,0";"302,0";"1,4";"";""
"04/07/2024";"0900";"20,3";"20,7";"19,3";"94,0";"96,0";"93,0";"19,3";"19,6";"18,5";"1010,1";"1010,1";"1009,8";"0,0";"209,0";"1,4";"21,00";""
"04/07/2024";"1000";"24,3";"24,3";"20,3";"80,0";"94,0";"79,0";"20,6";"20,6";"19,3";"1011,1";"1011,1";"1010,1";"0,4";"188,0";"2,3";"520,80";""
"04/07/2024";"1100";"27,0";"27,0";"24,3";"68,0";"80,0";"68,0";"20,6";"20,9";"20,3";"1011,5";"1011,6";"1011,1";"3,5";"158,0";"6,1";"1310,50";""
"04/07/2024";"1200";"29,4";"29,4";"27,0";"55,0";"69,0";"54,0";"19,4";"20,9";"19,0";"1011,6";"1011,7";"1011,5";"4,4";"138,0";"7,6";"2085,30";""
"04/07/2024";"1300";"31,1";"31,5";"29,4";"50,0";"55,0";"48,0";"19,4";"19,8";"18,4";"1011,4";"1011,6";"1011,4";"4,6";"137,0";"9,2";"2801,40";""
"04/07/2024";"1400";"31,9";"31,9";"29,7";"50,0";"53,0";"48,0";"20,3";"20,3";"18,8";"1010,7";"1011,4";"1010,6";"4,5";"150,0";"9,4";"2833,30";""
"04/07/2024";"1500";"31,2";"32,9";"31,2";"49,0";"50,0";"44,0";"19,1";"20,1";"18,4";"1009,9";"1010,7";"1009,9";"3,9";"117,0";"9,3";"2732,90";""
"04/07/2024";"1600";"32,4";"32,5";"31,0";"49,0";"52,0";"46,0";"20,4";"20,5";"18,7";"1009,2";"1009,9";"1009,2";"5,9";"138,0";"9,4";"2171,00";""
"04/07/2024";"1700";"32,4";"32,6";"31,2";"46,0";"49,0";"45,0";"19,3";"20,2";"18,0";"1008,3";"1009,2";"1008,3";"4,1";"129,0";"9,4";"2165,60";""
"04/07/2024";"1800";"33,2";"33,3";"31,9";"44,0";"46,0";"43,0";"19,2";"19,6";"18,5";"1007,9";"1008,3";"1007,8";"2,8";"119,0";"9,5";"1998,00";""
"04/07/2024";"1900";"31,1";"33,2";"30,7";"55,0";"57,0";"43,0";"20,9";"21,3";"18,7";"1008,0";"1008,0";"1007,8";"4,2";"83,0";"7,9";"1110,50";""
"04/07/2024";"2000";"28,8";"31,1";"28,8";"61,0";"61,0";"54,0";"20,7";"21,0";"20,6";"1008,7";"1008,7";"1008,0";"3,8";"83,0";"9,0";"517,20";""
"04/07/2024";"2100";"27,2";"28,8";"27,2";"65,0";"66,0";"61,0";"20,1";"20,8";"20,1";"1009,4";"1009,4";"1008,7";"2,3";"82,0";"6,8";"24,60";""
"04/07/2024";"2200";"25,7";"27,2";"25,6";"71,0";"71,0";"65,0";"20,1";"20,1";"19,9";"1010,2";"1010,2";"1009,4";"1,2";"84,0";"4,3";"";""
"04/07/2024";"2300";"23,8";"25,7";"23,3";"80,0";"84,0";"71,0";"20,2";"20,4";"20,1";"1011,0";"1011,0";"1010,2";"0,0";"234,0";"3,4";"";""
"05/07/2024";"0000";"24,1";"24,1";"23,5";"76,0";"82,0";"76,0";"19,6";"20,5";"19,6";"1011,6";"1011,6";"1011,0";"0,2";"359,0";"1,5";"";""
"05/07/2024";"0100";"23,8";"25,1";"23,1";"73,0";"77,0";"67,0";"18,6";"19,8";"18,4";"1011,9";"1011,9";"1011,6";"0,5";"22,0";"2,3";"";""
"05/07/2024";"0200";"22,0";"24,3";"21,7";"82,0";"83,0";"68,0";"18,7";"18,8";"18,0";"1011,9";"1012,0";"1011,9";"0,0";"237,0";"2,4";"";""
"05/07/2024";"0300";"20,8";"22,1";"20,5";"89,0";"90,0";"81,0";"19,0";"19,0";"18,5";"1011,7";"1012,0";"1011,7";"0,1";"273,0";"1,9";"";""
