"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2020";"0000";"26,1";"26,8";"26,1";"79,0";"79,0";"75,0";"22,2";"22,2";"21,9";"997,6";"997,6";"996,8";"2,9";"25,0";"5,2";"";"0,4"
"01/01/2020";"0100";"23,0";"26,1";"23,0";"88,0";"89,0";"79,0";"20,9";"22,6";"20,9";"997,9";"997,9";"997,5";"4,7";"355,0";"7,7";"";"9,8"
"01/01/2020";"0200";"23,4";"23,7";"22,7";"90,0";"90,0";"88,0";"21,7";"22,0";"20,8";"998,0";"998,1";"997,9";"3,9";"341,0";"7,2";"";"3,6"
"01/01/2020";"0300";"23,6";"23,6";"23,1";"90,0";"91,0";"90,0";"21,9";"21,9";"21,4";"997,5";"998,1";"997,5";"3,0";"319,0";"6,7";"";"2,6"
"01/01/2020";"0400";"23,5";"23,6";"23,3";"90,0";"90,0";"90,0";"21,8";"21,9";"21,6";"997,2";"997,5";"997,1";"0,8";"268,0";"4,4";"";"1,4"
"01/01/2020";"0500";"23,4";"23,6";"23,3";"91,0";"91,0";"90,0";"21,8";"22,0";"21,6";"997,4";"997,4";"997,2";"2,9";"330,0";"5,4";"";"2,8"
"01/01/2020";"0600";"23,3";"23,4";"23,1";"91,0";"91,0";"91,0";"21,8";"21,9";"21,5";"997,5";"997,6";"997,3";"0,5";"235,0";"5,4";"";"3,8"
"01/01/2020";"0700";"23,1";"23,4";"22,9";"91,0";"91,0";"91,0";"21,6";"21,9";"21,4";"998,0";"998,0";"997,5";"1,7";"206,0";"3,0";"";"0,6"
"01/01/2020";"0800";"22,4";"23,2";"22,3";"91,0";"91,0";"91,0";"20,9";"21,7";"20,8";"997,8";"998,0";"997,8";"1,2";"214,0";"3,7";"";"1,4"
"01/01/2020";"0900";"22,6";"22,7";"22,4";"91,0";"92,0";"91,0";"21,1";"21,2";"20,9";"998,0";"998,0";"997,7";"0,6";"159,0";"2,3";"54,10";"0,4"
"01/01/2020";"1000";"23,1";"23,3";"22,6";"91,0";"92,0";"91,0";"21,6";"21,7";"21,1";"998,6";"998,6";"998,0";"1,6";"139,0";"2,5";"405,20";"0,0"
"01/01/2020";"1100";"24,3";"24,4";"23,0";"90,0";"91,0";"90,0";"22,5";"22,6";"21,5";"998,6";"998,7";"998,6";"0,4";"156,0";"2,5";"775,10";"0,0"
