"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"1100";"25,9";"25,9";"24,6";"72,0";"80,0";"72,0";"20,5";"21,0";"20,4";"997,1";"997,1";"996,6";"2,6";"104,0";"4,8";"400,30";"0,0"
"01/07/2021";"1200";"26,5";"26,6";"25,9";"68,0";"73,0";"68,0";"20,0";"20,9";"20,0";"997,7";"997,7";"997,1";"2,9";"120,0";"5,7";"499,70";"0,0"
"01/07/2021";"1300";"27,0";"27,1";"26,5";"66,0";"68,0";"65,0";"20,2";"20,3";"19,9";"997,9";"998,0";"997,7";"1,8";"132,0";"6,3";"495,80";"0,0"
"01/07/2021";"1400";"28,5";"28,6";"27,0";"59,0";"67,0";"59,0";"19,8";"20,5";"19,8";"997,3";"997,9";"997,3";"1,8";"89,0";"4,3";"670,60";"0,0"
"01/07/2021";"1500";"31,1";"31,1";"28,4";"51,0";"60,0";"51,0";"19,8";"20,1";"19,2";"995,9";"997,3";"995,9";"2,8";"107,0";"7,4";"1387,80";"0,0"
"01/07/2021";"1600";"26,4";"31,4";"26,2";"75,0";"77,0";"49,0";"21,7";"22,0";"19,0";"995,1";"995,9";"995,1";"1,9";"5,0";"7,4";"824,60";"0,0"
"01/07/2021";"1700";"28,2";"28,2";"26,3";"69,0";"77,0";"68,0";"21,9";"22,2";"20,7";"994,2";"995,3";"994,2";"1,6";"305,0";"4,2";"877,70";"0,0"
"01/07/2021";"1800";"31,6";"31,9";"28,2";"47,0";"68,0";"46,0";"19,0";"21,9";"18,5";"993,7";"994,2";"993,5";"2,0";"52,0";"5,6";"2480,90";"0,2"
"01/07/2021";"1900";"26,1";"31,6";"25,6";"75,0";"76,0";"47,0";"21,3";"21,3";"18,6";"994,1";"994,4";"993,7";"1,3";"8,0";"7,5";"598,40";"0,0"
"01/07/2021";"2000";"27,1";"27,1";"26,0";"69,0";"75,0";"68,0";"20,8";"21,3";"20,7";"995,2";"995,2";"994,1";"0,7";"133,0";"2,7";"337,30";"0,0"
"01/07/2021";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2021";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
